Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,TextBlob_Sentiment,TextBlob_NaiveBayes_Sentiment,NLTK_Vader_Sentiment,Sentiment_Label_TB,Sentiment_Label_TB_NB,Sentiment_Label_VADER,True_Label,Predicted_Label_NB
379498854,HP ENVY Pro 6452 All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari,HP ENVY Pro 6452 All-in-One Printer,The printer itself always has an issue. Either it’s sleep and won’t wake. Or it needs alignment in the middle of a print job. The ink doesn’t last. It drops WiFi connections.,IPH,32,11-04-24 3:09,01-04-24 0:00,Others,0,pos,0,Neutral,Positive,Neutral,Negative,Negative
376368434,ENVY 6000 All-in-One Printer series,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,only used it for test prints but it worked well. cant give full score until ive used for a while and found out reliability and ink usage etc,IPH,28,02-04-24 12:50,01-04-24 0:00,General satisfied,0.175,pos,0.3919,Positive,Positive,Positive,Positive,Positive
380885021,HP 65 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,Amazon US,5,Supplies - Ink,Dolmen Refresh,,HP 65 2-pack Black/Tri-color Original Ink Cartridges,Great affordable Product. Will buy again-- Thanks,IPH,7,10-04-24 1:00,01-04-24 0:00,"Others, General satisfied",0.5,pos,0.7906,Positive,Positive,Positive,Positive,Positive
380383046,DeskJet 4100 All-in-One Printer series,US,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,The instructions were terrible.  I tried to print something after it had been sitting for 2 months and it wouldn't print even though the software said I had roughly 1/2 the ink left.,IPH,33,13-04-24 19:11,01-04-24 0:00,Instant Ink related,-0.366666667,pos,-0.4767,Negative,Positive,Negative,Negative,Negative
376554396,HP DeskJet 4152e All-in-One Printer,CA,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,I don’t like having a limit on how many pages are printed and having to pay for that.  I should be able to print however many I want.  I should get a message that ink is low and I can order it when needed.,IPH,44,02-04-24 7:22,01-04-24 0:00,Others,0.375,pos,0.0772,Positive,Positive,Positive,Negative,Negative
382112754,HP OfficeJet Pro 9015e All-in-One Printer,US,8,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"The printer is just fine, works great. The print cartridges are way too expensive. And the HP app sucks.",IIC,19,19-04-24 9:55,01-04-24 0:00,Cost,0.104166667,neg,0.5267,Positive,Negative,Positive,Positive,Positive
383612119,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"So difficult to use.

Ordered ink and it took 10 days

Doesn’t print with new cartridgr",IPH,16,24-04-24 7:24,01-04-24 0:00,Others,-0.181818182,pos,-0.4201,Negative,Positive,Negative,Negative,Negative
385736935,HP ENVY Photo 7858 All-in-One Printer,US,4,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7858 All-in-One Printer,"I have an HP laptop that I love, but I don’t think I’d ever buy another HP printer. It was a gift for Christmas and while the tray for photo paper was cool, I didn’t need it 99% of the time and it would always pop out. Loading in the ink cartridges was kind of a pain since you have take of the tape, pop it in correctly, and the printer would still jam. If there was enough ink, the printer would say there wasn’t and try to order more. My main annoyance was the subscription service for ink and using the printer. I feel this printer focused a lot on tech, cool features, and subscriptions supposed to help, but completely ignored that the main goal is to print effectively and quickly without a whole bunch of bells and whistles. I traded it in and bought a new printer.",IPH,149,30-04-24 6:57,01-04-24 0:00,Printer Hardware/Printing issues,0.307925408,pos,0.8892,Positive,Positive,Positive,Neutral,Neutral
380964809,HP ENVY Inspire 7955e All-in-One Printer,CA,10,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,"Convenient not to have to order cartridges, the cartridges last longer and I can now print without worrying about the cost of expensive ink cartridges.",IPH,25,16-04-24 15:53,01-04-24 0:00,Cost,-0.25,pos,0.2584,Negative,Positive,Positive,Positive,Positive
385462233,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Runs out of ink very fast that is if it works at all.,IPH,13,29-04-24 23:28,01-04-24 0:00,Customer experience & expectation,0.26,pos,0,Positive,Positive,Neutral,Negative,Positive
385875855,DeskJet 4100 All-in-One Printer series,CA,10,HPS Surveys,French (France),,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,because I have always had HP for my ink and I have always been satisfied,IPH,15,30-04-24 15:02,01-04-24 0:00,General satisfied,0.5,pos,0.4215,Positive,Positive,Positive,Positive,Positive
379000647,HP 67 Black Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5,Supplies - Ink,Obelisk,,HP 67 Black Original Ink Cartridge,Prints good,IPH,2,02-04-24 1:00,01-04-24 0:00,"General satisfied, Print quality",0.7,pos,0.4404,Positive,Positive,Positive,Positive,Positive
384339767,HP OfficeJet 8022e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet 8022e All-in-One Printer,Except for going through ink cartridges so quickly. Doesn’t seem to have as much ink in the cartridges anymore. Is the only thing I don’t like about the printer.,IIC,29,25-04-24 23:44,01-04-24 0:00,Others,0.177777778,pos,0.3612,Positive,Positive,Positive,Positive,Positive
383697667,HP OfficeJet Pro 9120e Series,US,5,HPS Surveys,English,,,Supplies - Ink,Nocturne,Marconi Yeti,HP OfficeJet Pro 9125e All-in-One Printer,Printer did not set up easily for wireless.  Still have to enter password every time.  States ink cartidges are used.,IIC,20,24-04-24 16:17,01-04-24 0:00,Others,0.433333333,pos,-0.2584,Positive,Positive,Negative,Neutral,Positive
380947977,HP ENVY Inspire 7955e All-in-One Printer,US,1,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,Was never able to connect to Wi-Fi and ink is too expensive,IPH,12,18-04-24 4:02,01-04-24 0:00,Cost,-0.375,pos,0,Negative,Positive,Neutral,Negative,Neutral
385931154,DeskJet 2800e All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2855e All-in-One Printer,"This printer must be designed to simply print a black and white copy on regular 20 stock paper.  It will not print on card stock, neither will it print an envelope.  My wife literally spent all day with HP today and received no help with the problems.",IPH,47,30-04-24 18:00,01-04-24 0:00,Print quality,-0.053333333,neg,-0.296,Negative,Negative,Negative,Negative,Negative
385452479,HP Smart Tank 750 All-in-One,ZA,9,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 750 All-in-One,"Very satisfied with the printer, easy to install the ink and to get to connect the printer.
Connecting to the wifi was another story.  We had to find the procedure on google which is unacceptable.
We are connected with your HP Smart app but still not my wifi network.",CISS,49,29-04-24 10:06,01-04-24 0:00,Printer Hardware/Printing issues,0.432539683,pos,0.4304,Positive,Positive,Positive,Positive,Positive
382192822,DeskJet 2700 All-in-One Printer series,CA,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,I used the printer for one day and the ink levels are already low,IPH,14,19-04-24 11:42,01-04-24 0:00,Others,0,pos,-0.2732,Neutral,Positive,Negative,Negative,Positive
378360489,ENVY 6000 All-in-One Printer series,GB,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"Bought printer took 2 hours to connect to wifi and be up and running, not as advertised at all. Ran out of ink on first day after printing 50 pages. 
Not impressed. Had to buy extra cartridges which have now also run out, I have never known a printer to have such small ink cartridges!",IPH,55,16-04-24 8:28,01-04-24 0:00,Customer experience & expectation,-0.1125,pos,-0.4303,Negative,Positive,Negative,Negative,Negative
382104390,HP DeskJet 2755e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,I like it but no matter what I do to calibrate my prints are always fuzzy and missing stuff in certain areas. My best friend has one and it’s much better. I like the convenience of the cartridges though.,IPH,39,19-04-24 9:30,01-04-24 0:00,General satisfied,0.378571429,pos,0.9528,Positive,Positive,Positive,Positive,Positive
383238663,HP 303 Black Original Ink Cartridge,FR,10,Web Reviews,French,Amazon FR,5,Supplies - Ink,Centaur,,HP 303 Black Original Ink Cartridge,Elle est pour mon imprimante photocopieuse.. je n'ai pas de souci je remercie puisque j'ai supprimé le rouge je ne prends que du noir... Car cela coûte moins cher..Mais je suis satisfaite je vous remercie toute l'équipe de Amazon.. Jacqueline...,IPH,40,06-04-24 1:00,01-04-24 0:00,"Cartridge Problem, Customer experience & expectation, Others",0,neg,0,Neutral,Negative,Neutral,Positive,Neutral
383264415,HP ENVY 6432e All-in-One Printer,GB,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6432e All-in-One Printer,"I did not receive my ink to start the trial for at least two weeks, in which time I could not print anything.",IPH,23,22-04-24 23:06,01-04-24 0:00,Logistic Handling,-0.3,pos,0,Negative,Positive,Neutral,Neutral,Negative
379025471,HP DeskJet 2710e All-in-One Printer,GB,8,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,It often leaves a black line when I am copying a document otherwise it is very satisfactory.,IPH,17,10-04-24 0:44,01-04-24 0:00,Others,0.016666667,neg,0.4201,Positive,Negative,Positive,Positive,Positive
376523748,HP OfficeJet Pro 6978 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Makeda,Muscatel,HP OfficeJet Pro 6978 All-in-One Printer,Because you have forced me to use HP ink cartridges only,IIC,11,05-04-24 9:41,01-04-24 0:00,Others,-0.15,pos,-0.4588,Negative,Positive,Negative,Negative,Positive
382530860,DeskJet 2800e All-in-One Printer series,FR,1,HPS Surveys,French (France),,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2810e All-in-One Printer,"Purchase of the printer the color pack to get started empty impossible to finish the configuration
 The audience had to remind us we are still waiting",IPH,26,22-04-24 2:15,01-04-24 0:00,Customer experience & expectation,-0.383333333,pos,-0.2023,Negative,Positive,Negative,Negative,Negative
376157708,DeskJet 2700 All-in-One Printer series,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"My printer was not working because I used a counterfeit cartridge 
It is no ok thanks to your correct cartridge 
Thank you",IPH,22,01-04-24 1:33,01-04-24 0:00,Brand Loyalty,-0.025,pos,0.6597,Negative,Positive,Positive,Positive,Positive
379945417,ENVY Inspire 7200e All-in-One Printer series,US,7,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7255e All-in-One Printer,"Problem with wrong driver at first , corrected by extended call with hp support. Prints with large blocks of dark color show “ridge lines” in printing even on best & normal settings. Printer creaks as if it is old and straining while printing even though it is brand new.",IPH,49,16-04-24 8:07,01-04-24 0:00,Print quality,0.150081169,pos,-0.2732,Positive,Positive,Negative,Positive,Positive
380479928,HP OfficeJet Pro 9010 series,DE,9,HPS Surveys,German,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9014e All-in-One Printer,"I already had an HP printer product and was very satisfied. Unfortunately, there are now fewer and fewer 901 printer cartridges available at an acceptable price. That's why we bought a new HP product. I was very satisfied with the installation and the quality and durability are now being tested. The new printer was put into operation on April 11, 2024 and long-term experience cannot yet be given.",IIC,68,14-04-24 10:07,01-04-24 0:00,Others,0.245454545,pos,0.7011,Positive,Positive,Positive,Positive,Positive
379926825,DeskJet 2700 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,The set up was easy with the enclosed instructions. The option to subscribe for ink and the price was good. It is just the right size too.,IPH,27,12-04-24 15:45,01-04-24 0:00,Others,0.473015873,pos,0.7003,Positive,Positive,Positive,Positive,Positive
378602002,HP OfficeJet Pro 8035e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8035e All-in-One Printer,My printer was locked because we canceled our subscriptions if ink products. Now i have no printer at all.  Very sad when company forces you to use only their products and oay monthly fee. Plus got one ink thats all in subscrption.,IIC,42,09-04-24 4:18,01-04-24 0:00,Instant Ink related,-0.325,neg,-0.6801,Negative,Negative,Negative,Negative,Negative
377133690,DeskJet 2700 All-in-One Printer series,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2752e All-in-One Printer,This is my second hp printer. The ease of use the great support and simple step by step instructions very important. Great performance for my uses. Reasonable priced ink cartridges.,IPH,30,07-04-24 1:49,01-04-24 0:00,General satisfied,0.386666667,pos,0.941,Positive,Positive,Positive,Positive,Positive
384389415,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,10,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"I really liked the printer, I bought it to print materials for my son and now I also use it for my graduation and the best thing is that it doesn't need a computer so it's been great the only thing that I think is quite expensive are the inks",IPH,50,26-04-24 5:40,01-04-24 0:00,"Cost, Customer experience & expectation, General satisfied, Instant Ink related",0.38,pos,0.9128,Positive,Positive,Positive,Positive,Positive
382628067,ENVY 6000 All-in-One Printer series,IE,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,This is awesome experience with HP+ ink and the product is fantastic HP AiO printer 6032e.,IPH,16,20-04-24 14:25,01-04-24 0:00,General satisfied,0.7,pos,0.8271,Positive,Positive,Positive,Positive,Positive
